listing_url,room_type,price,availability_30,availability_60,availability_90,availability_365
https://www.airbnb.com/rooms/51361346,Entire home/apt,1000,8,22,52,305
https://www.airbnb.com/rooms/51363611,Entire home/apt,800,30,45,45,45
https://www.airbnb.com/rooms/51365043,Entire home/apt,630,17,42,69,139
https://www.airbnb.com/rooms/50988244,Entire home/apt,500,21,44,74,91
https://www.airbnb.com/rooms/51365464,Entire home/apt,747,5,35,65,340
https://www.airbnb.com/rooms/51247384,Entire home/apt,437,30,56,67,342
https://www.airbnb.com/rooms/50990147,Entire home/apt,1500,2,23,48,323
https://www.airbnb.com/rooms/50995160,Entire home/apt,110,3,3,23,23
https://www.airbnb.com/rooms/50996221,Private room,200,30,56,84,173
https://www.airbnb.com/rooms/51247600,Entire home/apt,505,30,41,41,41
https://www.airbnb.com/rooms/50996990,Entire home/apt,315,21,49,79,109
https://www.airbnb.com/rooms/51250628,Entire home/apt,3100,30,60,90,354
https://www.airbnb.com/rooms/51251976,Entire home/apt,843,0,0,0,0
https://www.airbnb.com/rooms/51365722,Entire home/apt,195,14,34,61,327
https://www.airbnb.com/rooms/51367155,Entire home/apt,175,0,0,0,113
https://www.airbnb.com/rooms/51368302,Entire home/apt,300,17,47,77,167
https://www.airbnb.com/rooms/51374701,Entire home/apt,399,23,53,83,358
https://www.airbnb.com/rooms/51379599,Entire home/apt,370,29,59,89,364
https://www.airbnb.com/rooms/50999877,Entire home/apt,250,29,59,89,89
https://www.airbnb.com/rooms/51384308,Entire home/apt,799,0,20,50,325
https://www.airbnb.com/rooms/51258299,Entire home/apt,175,6,12,28,265
https://www.airbnb.com/rooms/51262198,Entire home/apt,140,30,60,90,365
https://www.airbnb.com/rooms/51001028,Entire home/apt,130,19,33,59,325
https://www.airbnb.com/rooms/51267532,Entire home/apt,160,18,48,78,146
https://www.airbnb.com/rooms/51388652,Entire home/apt,144,10,36,66,127
https://www.airbnb.com/rooms/51388969,Private room,233,3,8,38,128
https://www.airbnb.com/rooms/51389594,Entire home/apt,270,16,46,72,293
https://www.airbnb.com/rooms/51280081,Entire home/apt,500,26,56,86,357
https://www.airbnb.com/rooms/51001775,Entire home/apt,85,0,0,0,0
https://www.airbnb.com/rooms/51282964,Private room,160,30,60,90,90
https://www.airbnb.com/rooms/51285036,Entire home/apt,2070,0,0,0,0
https://www.airbnb.com/rooms/51391665,Private room,89,30,60,90,90
https://www.airbnb.com/rooms/51002511,Entire home/apt,109,16,40,70,343
https://www.airbnb.com/rooms/51400351,Entire home/apt,259,29,46,71,71
https://www.airbnb.com/rooms/51285128,Entire home/apt,575,0,0,0,0
https://www.airbnb.com/rooms/51285899,Entire home/apt,4500,21,42,63,150
https://www.airbnb.com/rooms/51003604,Entire home/apt,325,30,60,90,160
https://www.airbnb.com/rooms/51286851,Entire home/apt,193,22,52,82,213
https://www.airbnb.com/rooms/51555053,Entire home/apt,719,0,0,0,166
https://www.airbnb.com/rooms/51813791,Entire home/apt,190,0,0,0,75
https://www.airbnb.com/rooms/51555989,Entire home/apt,1000,0,0,10,74
https://www.airbnb.com/rooms/51556673,Entire home/apt,195,0,0,0,174
https://www.airbnb.com/rooms/51406062,Entire home/apt,250,0,0,0,0
https://www.airbnb.com/rooms/51409592,Entire home/apt,173,6,15,39,63
https://www.airbnb.com/rooms/51411686,Entire home/apt,334,15,33,56,237
https://www.airbnb.com/rooms/51817538,Entire home/apt,713,0,0,0,0
https://www.airbnb.com/rooms/51817544,Entire home/apt,1000,28,58,88,363
https://www.airbnb.com/rooms/51415548,Private room,90,30,54,83,83
https://www.airbnb.com/rooms/51419896,Entire home/apt,195,8,21,39,274
https://www.airbnb.com/rooms/51818945,Entire home/apt,251,0,0,0,233
https://www.airbnb.com/rooms/51419937,Entire home/apt,189,7,27,57,147
https://www.airbnb.com/rooms/51557314,Entire home/apt,165,4,13,29,55
https://www.airbnb.com/rooms/51557344,Entire home/apt,183,2,2,23,258
https://www.airbnb.com/rooms/51819470,Private room,380,23,53,83,358
https://www.airbnb.com/rooms/51823886,Private room,87,30,56,86,361
https://www.airbnb.com/rooms/51558031,Entire home/apt,464,16,43,57,276
https://www.airbnb.com/rooms/51426338,Entire home/apt,383,18,48,78,256
https://www.airbnb.com/rooms/51825818,Entire home/apt,459,1,24,48,112
https://www.airbnb.com/rooms/51827028,Private room,57,0,0,0,0
https://www.airbnb.com/rooms/51426719,Private room,724,14,31,61,196
https://www.airbnb.com/rooms/51432747,Entire home/apt,800,0,22,52,52
https://www.airbnb.com/rooms/51558996,Private room,856,6,6,6,212
https://www.airbnb.com/rooms/51561863,Private room,100,30,60,90,365
https://www.airbnb.com/rooms/51827544,Entire home/apt,100,0,0,0,0
https://www.airbnb.com/rooms/51437770,Entire home/apt,400,30,53,83,263
https://www.airbnb.com/rooms/51441638,Entire home/apt,250,19,49,79,169
https://www.airbnb.com/rooms/51827734,Entire home/apt,292,10,40,70,307
https://www.airbnb.com/rooms/51444700,Entire home/apt,290,29,59,89,364
https://www.airbnb.com/rooms/51833395,Private room,152,21,50,79,265
https://www.airbnb.com/rooms/51445307,Entire home/apt,420,29,59,89,158
https://www.airbnb.com/rooms/51448414,Private room,330,23,53,83,358
https://www.airbnb.com/rooms/51836115,Entire home/apt,483,24,54,84,174
https://www.airbnb.com/rooms/51449501,Entire home/apt,540,0,0,0,29
https://www.airbnb.com/rooms/51561896,Entire home/apt,731,20,50,72,134
https://www.airbnb.com/rooms/51839276,Private room,187,28,58,88,280
https://www.airbnb.com/rooms/51565986,Entire home/apt,160,24,51,81,333
https://www.airbnb.com/rooms/51577772,Entire home/apt,1357,0,0,0,192
https://www.airbnb.com/rooms/51451571,Entire home/apt,7900,29,59,89,89
https://www.airbnb.com/rooms/51839777,Private room,167,29,58,88,280
https://www.airbnb.com/rooms/51579444,Entire home/apt,680,15,37,67,135
https://www.airbnb.com/rooms/51839825,Entire home/apt,299,20,34,43,318
https://www.airbnb.com/rooms/51452056,Entire home/apt,300,0,0,0,96
https://www.airbnb.com/rooms/51453080,Entire home/apt,300,30,60,90,365
https://www.airbnb.com/rooms/51454080,Entire home/apt,363,16,41,71,161
https://www.airbnb.com/rooms/51580656,Private room,83,26,53,83,173
https://www.airbnb.com/rooms/51840082,Private room,202,30,60,90,282
https://www.airbnb.com/rooms/51840336,Private room,240,30,60,90,282
https://www.airbnb.com/rooms/51840601,Private room,706,0,0,0,0
https://www.airbnb.com/rooms/51580800,Entire home/apt,200,29,59,89,364
https://www.airbnb.com/rooms/51580875,Entire home/apt,390,30,60,90,352
https://www.airbnb.com/rooms/51462362,Private room,200,17,28,58,326
https://www.airbnb.com/rooms/51843691,Entire home/apt,500,0,0,20,295
https://www.airbnb.com/rooms/51465371,Entire home/apt,323,26,56,86,176
https://www.airbnb.com/rooms/51467198,Entire home/apt,250,0,0,0,0
https://www.airbnb.com/rooms/51583440,Entire home/apt,163,18,34,59,330
https://www.airbnb.com/rooms/51585169,Entire home/apt,442,11,30,51,224
https://www.airbnb.com/rooms/51843823,Entire home/apt,1200,0,0,0,0
https://www.airbnb.com/rooms/51593752,Entire home/apt,450,30,60,90,365
https://www.airbnb.com/rooms/51467402,Entire home/apt,190,11,41,71,71
https://www.airbnb.com/rooms/51845501,Entire home/apt,636,18,18,18,44
https://www.airbnb.com/rooms/51468477,Entire home/apt,750,30,60,90,365
https://www.airbnb.com/rooms/51468893,Entire home/apt,400,10,40,70,160
https://www.airbnb.com/rooms/51593786,Entire home/apt,200,14,38,65,172
https://www.airbnb.com/rooms/51595982,Entire home/apt,552,16,30,58,295
https://www.airbnb.com/rooms/51847409,Entire home/apt,1200,9,17,47,117
https://www.airbnb.com/rooms/51597013,Entire home/apt,306,30,60,90,265
https://www.airbnb.com/rooms/51597132,Entire home/apt,234,17,39,63,318
https://www.airbnb.com/rooms/51469979,Entire home/apt,151,27,57,87,362
https://www.airbnb.com/rooms/51470005,Entire home/apt,200,0,0,0,0
https://www.airbnb.com/rooms/51473503,Entire home/apt,195,19,49,79,354
https://www.airbnb.com/rooms/51847472,Entire home/apt,231,30,56,86,335
https://www.airbnb.com/rooms/51474443,Entire home/apt,175,30,60,90,90
https://www.airbnb.com/rooms/51598550,Entire home/apt,1000,0,0,0,0
https://www.airbnb.com/rooms/51850252,Private room,125,29,59,89,354
https://www.airbnb.com/rooms/51480690,Entire home/apt,308,2,2,5,10
https://www.airbnb.com/rooms/51850612,Entire home/apt,815,23,53,83,171
https://www.airbnb.com/rooms/51482598,Entire home/apt,170,30,60,90,365
https://www.airbnb.com/rooms/51484046,Entire home/apt,403,18,41,71,291
https://www.airbnb.com/rooms/51598767,Private room,629,10,26,26,178
https://www.airbnb.com/rooms/51601078,Entire home/apt,306,15,28,58,79
https://www.airbnb.com/rooms/51858747,Entire home/apt,363,13,39,66,134
https://www.airbnb.com/rooms/51613711,Entire home/apt,999,30,60,90,90
https://www.airbnb.com/rooms/51486155,Entire home/apt,290,0,9,24,59
https://www.airbnb.com/rooms/51862067,Entire home/apt,1700,30,60,90,365
https://www.airbnb.com/rooms/51486831,Entire home/apt,464,8,23,52,212
https://www.airbnb.com/rooms/51862278,Entire home/apt,400,21,51,81,350
https://www.airbnb.com/rooms/51487466,Entire home/apt,290,0,0,0,0
https://www.airbnb.com/rooms/51487640,Entire home/apt,401,0,21,51,144
https://www.airbnb.com/rooms/51614718,Entire home/apt,3800,28,58,88,363
https://www.airbnb.com/rooms/51864193,Entire home/apt,600,23,53,83,353
https://www.airbnb.com/rooms/51620104,Entire home/apt,94,13,43,73,93
https://www.airbnb.com/rooms/51488295,Entire home/apt,400,8,8,23,279
https://www.airbnb.com/rooms/51866547,Entire home/apt,190,5,35,65,78
https://www.airbnb.com/rooms/51622895,Entire home/apt,216,10,32,62,81
https://www.airbnb.com/rooms/51623226,Entire home/apt,220,27,57,87,87
https://www.airbnb.com/rooms/51866630,Entire home/apt,1000,0,0,0,0
https://www.airbnb.com/rooms/51625173,Entire home/apt,464,29,59,76,333
https://www.airbnb.com/rooms/51638254,Entire home/apt,549,16,42,72,330
https://www.airbnb.com/rooms/51866739,Entire home/apt,157,13,29,56,280
https://www.airbnb.com/rooms/51641352,Entire home/apt,532,12,42,72,342
https://www.airbnb.com/rooms/51648940,Entire home/apt,382,30,60,90,365
https://www.airbnb.com/rooms/51489664,Entire home/apt,350,30,60,78,78
https://www.airbnb.com/rooms/51489713,Entire home/apt,600,30,60,90,160
https://www.airbnb.com/rooms/51650454,Entire home/apt,600,0,19,49,133
https://www.airbnb.com/rooms/51869632,Entire home/apt,600,30,60,90,90
https://www.airbnb.com/rooms/51651129,Entire home/apt,254,30,60,89,89
https://www.airbnb.com/rooms/51491915,Private room,136,10,10,10,10
https://www.airbnb.com/rooms/51871413,Private room,199,0,0,0,0
https://www.airbnb.com/rooms/51877270,Entire home/apt,244,30,60,68,68
https://www.airbnb.com/rooms/51492579,Entire home/apt,350,22,47,77,77
https://www.airbnb.com/rooms/51497113,Entire home/apt,400,0,0,6,86
https://www.airbnb.com/rooms/51651992,Entire home/apt,14500,0,0,0,52
https://www.airbnb.com/rooms/51878573,Entire home/apt,164,26,56,86,361
https://www.airbnb.com/rooms/51652598,Entire home/apt,262,23,44,74,78
https://www.airbnb.com/rooms/51654298,Entire home/apt,130,30,60,90,90
https://www.airbnb.com/rooms/51500759,Entire home/apt,205,7,14,37,37
https://www.airbnb.com/rooms/51503344,Entire home/apt,430,27,57,87,362
https://www.airbnb.com/rooms/51504516,Entire home/apt,250,20,50,80,87
https://www.airbnb.com/rooms/51879545,Entire home/apt,139,16,46,76,146
https://www.airbnb.com/rooms/51881544,Entire home/apt,217,6,10,28,28
https://www.airbnb.com/rooms/51507859,Entire home/apt,150,29,48,71,335
https://www.airbnb.com/rooms/51523556,Entire home/apt,400,28,58,88,176
https://www.airbnb.com/rooms/51534616,Entire home/apt,261,16,45,75,117
https://www.airbnb.com/rooms/51656571,Entire home/apt,417,3,8,35,70
https://www.airbnb.com/rooms/51662630,Entire home/apt,222,25,47,77,81
https://www.airbnb.com/rooms/51665466,Entire home/apt,69,20,50,80,355
https://www.airbnb.com/rooms/51882612,Entire home/apt,390,0,0,0,22
https://www.airbnb.com/rooms/51537613,Entire home/apt,150,0,0,0,0
https://www.airbnb.com/rooms/51882999,Private room,100,29,59,88,88
https://www.airbnb.com/rooms/51537655,Entire home/apt,240,18,44,72,96
https://www.airbnb.com/rooms/51669348,Entire home/apt,380,3,33,63,63
https://www.airbnb.com/rooms/51883308,Entire home/apt,1083,30,60,90,356
https://www.airbnb.com/rooms/51669357,Private room,389,30,60,90,100
https://www.airbnb.com/rooms/51539024,Entire home/apt,166,14,39,67,157
https://www.airbnb.com/rooms/51883891,Entire home/apt,306,17,17,17,17
https://www.airbnb.com/rooms/51539254,Entire home/apt,315,25,48,69,118
https://www.airbnb.com/rooms/51671814,Private room,300,16,40,40,60
https://www.airbnb.com/rooms/51671998,Entire home/apt,100,0,0,0,0
https://www.airbnb.com/rooms/51888285,Private room,70,5,30,58,226
https://www.airbnb.com/rooms/51672556,Entire home/apt,210,5,7,17,66
https://www.airbnb.com/rooms/51890627,Entire home/apt,371,25,53,79,337
https://www.airbnb.com/rooms/51677706,Entire home/apt,998,0,0,0,0
https://www.airbnb.com/rooms/51539835,Entire home/apt,103,10,36,66,66
https://www.airbnb.com/rooms/51540670,Entire home/apt,279,5,11,41,41
https://www.airbnb.com/rooms/51549730,Private room,140,18,48,78,78
https://www.airbnb.com/rooms/51897296,Entire home/apt,472,22,49,79,347
https://www.airbnb.com/rooms/51550872,Entire home/apt,214,0,0,0,0
https://www.airbnb.com/rooms/51550974,Entire home/apt,141,14,22,39,124
https://www.airbnb.com/rooms/51552651,Entire home/apt,304,13,24,54,106
https://www.airbnb.com/rooms/51678315,Entire home/apt,2286,30,60,90,90
https://www.airbnb.com/rooms/51680556,Entire home/apt,400,28,58,88,113
https://www.airbnb.com/rooms/51552774,Private room,90,30,60,90,365
https://www.airbnb.com/rooms/51900718,Entire home/apt,150,27,54,84,354
https://www.airbnb.com/rooms/51553517,Entire home/apt,220,12,33,63,75
https://www.airbnb.com/rooms/51901735,Entire home/apt,199,30,60,90,359
https://www.airbnb.com/rooms/51554377,Entire home/apt,100,0,0,0,140
https://www.airbnb.com/rooms/52024745,Entire home/apt,191,28,58,88,363
https://www.airbnb.com/rooms/52025421,Entire home/apt,380,23,53,83,130
https://www.airbnb.com/rooms/51688604,Entire home/apt,171,21,50,80,326
https://www.airbnb.com/rooms/51906148,Entire home/apt,6475,23,53,83,358
https://www.airbnb.com/rooms/51689549,Private room,210,9,26,30,245
https://www.airbnb.com/rooms/52026368,Entire home/apt,290,28,58,88,359
https://www.airbnb.com/rooms/52026720,Entire home/apt,99,0,3,33,205
https://www.airbnb.com/rooms/51906275,Entire home/apt,394,0,0,1,35
https://www.airbnb.com/rooms/52027314,Entire home/apt,380,5,5,6,6
https://www.airbnb.com/rooms/52032126,Entire home/apt,600,7,37,67,136
https://www.airbnb.com/rooms/52041474,Entire home/apt,420,30,60,90,180
https://www.airbnb.com/rooms/51691433,Entire home/apt,229,21,51,70,70
https://www.airbnb.com/rooms/51694679,Private room,650,30,60,90,365
https://www.airbnb.com/rooms/51908559,Entire home/apt,200,14,44,74,137
https://www.airbnb.com/rooms/51704148,Entire home/apt,900,30,60,90,365
https://www.airbnb.com/rooms/51705669,Entire home/apt,403,0,0,0,0
https://www.airbnb.com/rooms/52050044,Entire home/apt,169,21,51,81,123
https://www.airbnb.com/rooms/52053018,Entire home/apt,119,0,0,21,63
https://www.airbnb.com/rooms/51918179,Entire home/apt,300,0,0,0,0
https://www.airbnb.com/rooms/52054220,Entire home/apt,308,0,0,0,219
https://www.airbnb.com/rooms/52055166,Entire home/apt,125,27,57,87,362
https://www.airbnb.com/rooms/52055323,Entire home/apt,680,29,59,63,288
https://www.airbnb.com/rooms/51711142,Entire home/apt,170,0,0,0,174
https://www.airbnb.com/rooms/51918836,Entire home/apt,189,3,5,14,31
https://www.airbnb.com/rooms/51711988,Entire home/apt,140,29,59,89,171
https://www.airbnb.com/rooms/51712212,Entire home/apt,184,28,58,88,158
https://www.airbnb.com/rooms/52055517,Entire home/apt,179,30,60,90,365
https://www.airbnb.com/rooms/52056164,Entire home/apt,260,12,38,68,328
https://www.airbnb.com/rooms/52056776,Entire home/apt,680,19,49,79,354
https://www.airbnb.com/rooms/51921437,Private room,150,30,60,90,365
https://www.airbnb.com/rooms/52059660,Entire home/apt,730,25,55,75,340
https://www.airbnb.com/rooms/51713502,Entire home/apt,371,8,18,26,264
https://www.airbnb.com/rooms/51926209,Entire home/apt,336,3,27,57,94
https://www.airbnb.com/rooms/51715395,Entire home/apt,188,21,51,81,261
https://www.airbnb.com/rooms/52060903,Entire home/apt,200,0,0,1,261
https://www.airbnb.com/rooms/52069014,Entire home/apt,269,22,52,82,82
https://www.airbnb.com/rooms/51927977,Entire home/apt,148,0,0,0,0
https://www.airbnb.com/rooms/52070523,Entire home/apt,313,13,41,71,109
https://www.airbnb.com/rooms/52071614,Entire home/apt,350,0,0,0,0
https://www.airbnb.com/rooms/51726320,Entire home/apt,750,30,60,90,365
https://www.airbnb.com/rooms/51726380,Entire home/apt,675,0,0,0,0
https://www.airbnb.com/rooms/51727123,Entire home/apt,155,0,0,0,205
https://www.airbnb.com/rooms/51727645,Entire home/apt,180,30,60,90,337
https://www.airbnb.com/rooms/51929840,Entire home/apt,208,20,20,20,225
https://www.airbnb.com/rooms/51728894,Entire home/apt,263,29,59,89,364
https://www.airbnb.com/rooms/52073626,Entire home/apt,464,3,13,16,157
https://www.airbnb.com/rooms/51938443,Entire home/apt,264,0,0,0,6
https://www.airbnb.com/rooms/52074555,Entire home/apt,433,2,14,36,55
https://www.airbnb.com/rooms/51731082,Entire home/apt,389,7,32,51,319
https://www.airbnb.com/rooms/51731864,Entire home/apt,350,0,0,0,0
https://www.airbnb.com/rooms/51938783,Entire home/apt,1500,28,58,88,363
https://www.airbnb.com/rooms/51734298,Entire home/apt,436,12,42,72,342
https://www.airbnb.com/rooms/51944874,Entire home/apt,220,5,23,50,65
https://www.airbnb.com/rooms/51734862,Private room,90,0,0,0,233
https://www.airbnb.com/rooms/52075123,Entire home/apt,7000,30,49,49,317
https://www.airbnb.com/rooms/51948207,Entire home/apt,499,0,24,54,329
https://www.airbnb.com/rooms/52076800,Entire home/apt,106,4,34,64,161
https://www.airbnb.com/rooms/51952099,Entire home/apt,130,23,53,83,146
https://www.airbnb.com/rooms/52086543,Private room,144,30,60,90,365
https://www.airbnb.com/rooms/52087708,Entire home/apt,330,0,0,0,0
https://www.airbnb.com/rooms/52090184,Entire home/apt,160,0,0,0,0
https://www.airbnb.com/rooms/52094355,Entire home/apt,180,21,36,61,61
https://www.airbnb.com/rooms/51743275,Entire home/apt,172,20,50,80,354
https://www.airbnb.com/rooms/51745139,Entire home/apt,147,1,22,50,53
https://www.airbnb.com/rooms/51747381,Entire home/apt,180,17,47,77,167
https://www.airbnb.com/rooms/51955788,Entire home/apt,240,0,0,0,144
https://www.airbnb.com/rooms/51751094,Entire home/apt,1280,30,60,90,365
https://www.airbnb.com/rooms/52097552,Entire home/apt,230,29,59,89,142
https://www.airbnb.com/rooms/52100007,Entire home/apt,130,0,0,0,1
https://www.airbnb.com/rooms/52101438,Entire home/apt,350,30,60,90,180
https://www.airbnb.com/rooms/51958712,Entire home/apt,746,14,32,62,120
https://www.airbnb.com/rooms/52102586,Private room,227,30,58,85,356
https://www.airbnb.com/rooms/51751852,Entire home/apt,529,15,23,53,124
https://www.airbnb.com/rooms/51752310,Entire home/apt,25000,0,0,0,4
https://www.airbnb.com/rooms/51958775,Entire home/apt,185,10,36,65,103
https://www.airbnb.com/rooms/51753873,Entire home/apt,333,11,23,34,34
https://www.airbnb.com/rooms/51753884,Private room,350,30,60,90,365
https://www.airbnb.com/rooms/52103064,Entire home/apt,170,2,15,26,258
https://www.airbnb.com/rooms/52105699,Entire home/apt,590,23,53,73,301
https://www.airbnb.com/rooms/52106124,Entire home/apt,1150,29,59,89,89
https://www.airbnb.com/rooms/51754402,Entire home/apt,189,19,34,64,320
https://www.airbnb.com/rooms/51961256,Entire home/apt,448,27,57,87,157
https://www.airbnb.com/rooms/51755005,Entire home/apt,400,28,58,88,173
https://www.airbnb.com/rooms/52107092,Entire home/apt,310,22,45,74,164
https://www.airbnb.com/rooms/51961796,Entire home/apt,2800,0,0,0,0
https://www.airbnb.com/rooms/52109218,Shared room,87,30,60,90,96
https://www.airbnb.com/rooms/51761617,Entire home/apt,130,2,29,59,59
https://www.airbnb.com/rooms/51762355,Entire home/apt,786,23,53,83,358
https://www.airbnb.com/rooms/51762515,Entire home/apt,209,0,20,41,41
https://www.airbnb.com/rooms/51963227,Entire home/apt,245,20,39,69,120
https://www.airbnb.com/rooms/51765656,Entire home/apt,300,23,47,77,77
https://www.airbnb.com/rooms/52109243,Entire home/apt,250,0,0,0,274
https://www.airbnb.com/rooms/51963514,Entire home/apt,456,24,49,79,118
https://www.airbnb.com/rooms/52109468,Shared room,84,30,60,90,96
https://www.airbnb.com/rooms/52109565,Shared room,87,30,59,89,95
https://www.airbnb.com/rooms/51768012,Entire home/apt,617,21,51,81,150
https://www.airbnb.com/rooms/51966605,Entire home/apt,409,6,19,24,190
https://www.airbnb.com/rooms/51768719,Entire home/apt,345,17,47,77,136
https://www.airbnb.com/rooms/51768887,Entire home/apt,576,14,36,61,62
https://www.airbnb.com/rooms/52110640,Entire home/apt,350,29,57,87,362
https://www.airbnb.com/rooms/51966634,Private room,100,0,0,0,264
https://www.airbnb.com/rooms/52112373,Entire home/apt,562,4,12,42,294
https://www.airbnb.com/rooms/51769915,Entire home/apt,455,20,50,80,355
https://www.airbnb.com/rooms/51771086,Entire home/apt,235,0,17,27,47
https://www.airbnb.com/rooms/51968223,Private room,200,7,27,37,242
https://www.airbnb.com/rooms/51771276,Entire home/apt,520,9,20,49,232
https://www.airbnb.com/rooms/52112542,Entire home/apt,539,0,0,0,235
https://www.airbnb.com/rooms/51975047,Entire home/apt,253,21,42,51,55
https://www.airbnb.com/rooms/51771458,Entire home/apt,720,20,50,80,152
https://www.airbnb.com/rooms/51975122,Entire home/apt,148,26,56,85,123
https://www.airbnb.com/rooms/51777831,Entire home/apt,220,24,25,28,28
https://www.airbnb.com/rooms/51981405,Entire home/apt,700,30,60,90,365
https://www.airbnb.com/rooms/52113196,Entire home/apt,870,5,14,44,190
https://www.airbnb.com/rooms/52120105,Entire home/apt,200,30,60,90,180
https://www.airbnb.com/rooms/52120794,Entire home/apt,2000,0,0,0,0
https://www.airbnb.com/rooms/51983231,Private room,717,0,0,0,261
https://www.airbnb.com/rooms/52129484,Entire home/apt,300,0,0,0,40
https://www.airbnb.com/rooms/51781055,Entire home/apt,200,21,51,81,345
https://www.airbnb.com/rooms/51785746,Entire home/apt,458,3,4,5,215
https://www.airbnb.com/rooms/51983254,Private room,717,0,0,0,261
https://www.airbnb.com/rooms/51983272,Private room,801,0,0,0,261
https://www.airbnb.com/rooms/51786514,Entire home/apt,500,25,47,77,317
https://www.airbnb.com/rooms/51787448,Entire home/apt,450,0,0,0,0
https://www.airbnb.com/rooms/51983284,Private room,801,0,0,0,261
https://www.airbnb.com/rooms/51983292,Private room,906,0,0,0,261
https://www.airbnb.com/rooms/51788800,Entire home/apt,361,16,35,65,146
https://www.airbnb.com/rooms/51983307,Private room,906,0,0,0,261
https://www.airbnb.com/rooms/51794869,Entire home/apt,750,0,0,0,79
https://www.airbnb.com/rooms/52132051,Private room,150,0,0,0,0
https://www.airbnb.com/rooms/52143139,Entire home/apt,110,2,29,59,112
https://www.airbnb.com/rooms/51983318,Private room,1379,0,0,0,261
https://www.airbnb.com/rooms/51983330,Private room,1641,0,0,0,261
https://www.airbnb.com/rooms/52143999,Entire home/apt,10000,30,60,90,365
https://www.airbnb.com/rooms/52144075,Entire home/apt,285,26,39,69,331
https://www.airbnb.com/rooms/51796306,Entire home/apt,363,30,60,90,365
https://www.airbnb.com/rooms/51983349,Private room,717,0,0,0,261
https://www.airbnb.com/rooms/51799931,Entire home/apt,280,7,37,67,97
https://www.airbnb.com/rooms/52144730,Private room,139,28,48,76,177
https://www.airbnb.com/rooms/51984212,Entire home/apt,615,18,47,75,255
https://www.airbnb.com/rooms/51801649,Entire home/apt,300,0,0,0,0
https://www.airbnb.com/rooms/51984870,Entire home/apt,173,15,34,50,50
https://www.airbnb.com/rooms/51801803,Entire home/apt,180,18,48,57,285
https://www.airbnb.com/rooms/52147483,Entire home/apt,350,16,46,76,340
https://www.airbnb.com/rooms/52148131,Entire home/apt,4000,30,60,90,361
https://www.airbnb.com/rooms/52149443,Entire home/apt,235,2,9,25,252
https://www.airbnb.com/rooms/51806494,Entire home/apt,200,18,40,64,329
https://www.airbnb.com/rooms/51984922,Entire home/apt,182,30,60,90,128
https://www.airbnb.com/rooms/51812900,Private room,250,28,58,88,360
https://www.airbnb.com/rooms/52239715,Entire home/apt,420,6,15,21,35
https://www.airbnb.com/rooms/52239841,Entire home/apt,1380,0,0,0,63
https://www.airbnb.com/rooms/52239981,Entire home/apt,2300,0,0,30,30
https://www.airbnb.com/rooms/52149666,Entire home/apt,284,13,20,45,300
https://www.airbnb.com/rooms/52150250,Entire home/apt,137,20,41,71,341
https://www.airbnb.com/rooms/51985305,Entire home/apt,270,29,59,89,364
https://www.airbnb.com/rooms/51986649,Entire home/apt,450,13,43,73,348
https://www.airbnb.com/rooms/52241439,Private room,90,23,53,83,351
https://www.airbnb.com/rooms/51986850,Entire home/apt,350,0,30,60,240
https://www.airbnb.com/rooms/52241508,Entire home/apt,2000,29,59,89,364
https://www.airbnb.com/rooms/52243251,Entire home/apt,680,29,59,89,108
https://www.airbnb.com/rooms/52151225,Entire home/apt,200,0,0,0,263
https://www.airbnb.com/rooms/52151813,Entire home/apt,458,0,0,0,0
https://www.airbnb.com/rooms/52152969,Entire home/apt,1700,0,0,0,0
https://www.airbnb.com/rooms/51987782,Entire home/apt,150,30,60,90,365
https://www.airbnb.com/rooms/52154221,Private room,136,10,10,10,10
https://www.airbnb.com/rooms/52243827,Entire home/apt,305,19,49,78,343
https://www.airbnb.com/rooms/52243936,Entire home/apt,320,28,58,88,142
https://www.airbnb.com/rooms/52154648,Entire home/apt,977,20,50,80,355
https://www.airbnb.com/rooms/51992248,Entire home/apt,345,3,13,25,223
https://www.airbnb.com/rooms/52251323,Entire home/apt,200,25,55,85,350
https://www.airbnb.com/rooms/52253387,Entire home/apt,350,0,0,0,218
https://www.airbnb.com/rooms/52258377,Entire home/apt,175,0,1,1,1
https://www.airbnb.com/rooms/51996078,Entire home/apt,2000,9,9,9,9
https://www.airbnb.com/rooms/52259163,Entire home/apt,444,0,0,0,0
https://www.airbnb.com/rooms/52160729,Entire home/apt,321,20,50,80,354
https://www.airbnb.com/rooms/52001725,Entire home/apt,349,16,16,19,199
https://www.airbnb.com/rooms/52163141,Entire home/apt,100,6,6,6,270
https://www.airbnb.com/rooms/52006045,Entire home/apt,189,7,37,67,324
https://www.airbnb.com/rooms/52259533,Entire home/apt,400,30,60,90,90
https://www.airbnb.com/rooms/52259925,Entire home/apt,100,21,51,81,355
https://www.airbnb.com/rooms/52006512,Entire home/apt,400,0,20,50,99
https://www.airbnb.com/rooms/52260483,Entire home/apt,140,3,16,37,37
https://www.airbnb.com/rooms/52170068,Entire home/apt,845,0,0,0,205
https://www.airbnb.com/rooms/52170868,Private room,100,30,60,90,365
https://www.airbnb.com/rooms/52006866,Entire home/apt,181,0,21,51,326
https://www.airbnb.com/rooms/52171876,Entire home/apt,120,0,8,38,313
https://www.airbnb.com/rooms/52180872,Entire home/apt,700,30,60,90,180
